Bx_uT,By_uT,Bz_uT
1.202999999999999972e+02,3.060000000000000142e+01,1.483943999999999960e+03
1.202999999999999972e+02,3.089999999999999858e+01,1.484426999999999907e+03
1.201500000000000057e+02,3.164999999999999858e+01,1.484669000000000096e+03
1.205999999999999943e+02,3.135000000000000142e+01,1.484426999999999907e+03
1.200000000000000000e+02,3.164999999999999858e+01,1.484912000000000035e+03
1.192500000000000000e+02,3.089999999999999858e+01,1.484669000000000096e+03
1.200000000000000000e+02,3.150000000000000000e+01,1.483943999999999960e+03
1.196989999999999981e+02,3.164999999999999858e+01,1.484185999999999922e+03
1.194000000000000057e+02,3.179899999999999949e+01,1.485153999999999996e+03
1.204489999999999981e+02,3.179899999999999949e+01,1.485637999999999920e+03
1.196989999999999981e+02,3.119999999999999929e+01,1.484912000000000035e+03
1.202999999999999972e+02,3.135000000000000142e+01,1.485395999999999958e+03
1.194000000000000057e+02,3.194999999999999929e+01,1.484669000000000096e+03
1.198499999999999943e+02,3.104899999999999949e+01,1.484426999999999907e+03
1.194000000000000057e+02,3.135000000000000142e+01,1.484912000000000035e+03
1.190999999999999943e+02,3.104899999999999949e+01,1.484426999999999907e+03
1.200000000000000000e+02,3.135000000000000142e+01,1.485637999999999920e+03
1.200000000000000000e+02,3.104899999999999949e+01,1.484185999999999922e+03
1.196989999999999981e+02,3.075000000000000000e+01,1.483218000000000075e+03
1.204489999999999981e+02,3.150000000000000000e+01,1.484669000000000096e+03
1.198499999999999943e+02,3.164999999999999858e+01,1.483943999999999960e+03
1.205999999999999943e+02,3.164999999999999858e+01,1.484912000000000035e+03
1.189489999999999981e+02,3.179899999999999949e+01,1.483943999999999960e+03
1.195499999999999972e+02,3.164999999999999858e+01,1.484426999999999907e+03
1.201500000000000057e+02,3.135000000000000142e+01,1.484669000000000096e+03
1.196989999999999981e+02,3.150000000000000000e+01,1.484912000000000035e+03
1.198499999999999943e+02,3.194999999999999929e+01,1.485153999999999996e+03
1.198499999999999943e+02,3.075000000000000000e+01,1.484185999999999922e+03
1.202999999999999972e+02,3.104899999999999949e+01,1.484426999999999907e+03
1.201500000000000057e+02,3.119999999999999929e+01,1.485153999999999996e+03
1.192500000000000000e+02,3.135000000000000142e+01,1.483460000000000036e+03
1.202999999999999972e+02,3.179899999999999949e+01,1.484185999999999922e+03
1.200000000000000000e+02,3.119999999999999929e+01,1.484912000000000035e+03
1.202999999999999972e+02,3.075000000000000000e+01,1.485153999999999996e+03
1.202999999999999972e+02,3.150000000000000000e+01,1.483460000000000036e+03
1.202999999999999972e+02,3.150000000000000000e+01,1.485153999999999996e+03
1.198499999999999943e+02,3.104899999999999949e+01,1.484669000000000096e+03
1.200000000000000000e+02,3.135000000000000142e+01,1.484185999999999922e+03
1.192500000000000000e+02,3.089999999999999858e+01,1.483943999999999960e+03
1.202999999999999972e+02,3.135000000000000142e+01,1.484669000000000096e+03
1.207500000000000000e+02,3.119999999999999929e+01,1.484426999999999907e+03
1.202999999999999972e+02,3.209899999999999665e+01,1.483701000000000022e+03
1.205999999999999943e+02,3.135000000000000142e+01,1.484185999999999922e+03
1.201500000000000057e+02,3.135000000000000142e+01,1.484669000000000096e+03
1.202999999999999972e+02,3.164999999999999858e+01,1.484912000000000035e+03
1.207500000000000000e+02,3.239999999999999858e+01,1.484669000000000096e+03
1.198499999999999943e+02,3.179899999999999949e+01,1.484912000000000035e+03
1.195499999999999972e+02,3.164999999999999858e+01,1.484185999999999922e+03
1.210499999999999972e+02,3.089999999999999858e+01,1.485395999999999958e+03
1.194000000000000057e+02,3.135000000000000142e+01,1.483218000000000075e+03
1.207500000000000000e+02,3.060000000000000142e+01,1.485395999999999958e+03
1.194000000000000057e+02,3.164999999999999858e+01,1.484669000000000096e+03
1.195499999999999972e+02,3.135000000000000142e+01,1.484912000000000035e+03
1.196989999999999981e+02,3.194999999999999929e+01,1.485637999999999920e+03
1.207500000000000000e+02,3.119999999999999929e+01,1.484669000000000096e+03
1.209000000000000057e+02,3.135000000000000142e+01,1.484912000000000035e+03
1.195499999999999972e+02,3.119999999999999929e+01,1.485153999999999996e+03
1.198499999999999943e+02,3.119999999999999929e+01,1.486122000000000071e+03
1.207500000000000000e+02,3.135000000000000142e+01,1.484912000000000035e+03
1.207500000000000000e+02,3.119999999999999929e+01,1.484669000000000096e+03
1.205999999999999943e+02,3.179899999999999949e+01,1.484185999999999922e+03
1.201500000000000057e+02,3.164999999999999858e+01,1.484669000000000096e+03
1.200000000000000000e+02,3.060000000000000142e+01,1.485395999999999958e+03
1.205999999999999943e+02,3.179899999999999949e+01,1.484426999999999907e+03
1.198499999999999943e+02,3.150000000000000000e+01,1.484185999999999922e+03
1.200000000000000000e+02,3.119999999999999929e+01,1.483218000000000075e+03
1.196989999999999981e+02,3.150000000000000000e+01,1.485153999999999996e+03
1.201500000000000057e+02,3.075000000000000000e+01,1.484185999999999922e+03
1.195499999999999972e+02,3.150000000000000000e+01,1.484669000000000096e+03
1.204489999999999981e+02,3.209899999999999665e+01,1.485153999999999996e+03
1.209000000000000057e+02,3.135000000000000142e+01,1.484912000000000035e+03
1.201500000000000057e+02,3.104899999999999949e+01,1.483943999999999960e+03
1.202999999999999972e+02,3.104899999999999949e+01,1.484426999999999907e+03
1.198499999999999943e+02,3.119999999999999929e+01,1.483943999999999960e+03
1.205999999999999943e+02,3.135000000000000142e+01,1.483943999999999960e+03
1.201500000000000057e+02,3.164999999999999858e+01,1.484185999999999922e+03
1.201500000000000057e+02,3.060000000000000142e+01,1.484185999999999922e+03
1.201500000000000057e+02,3.270000000000000284e+01,1.484912000000000035e+03
1.196989999999999981e+02,3.089999999999999858e+01,1.484669000000000096e+03
1.204489999999999981e+02,3.119999999999999929e+01,1.484669000000000096e+03
1.195499999999999972e+02,3.150000000000000000e+01,1.483943999999999960e+03
1.204489999999999981e+02,3.119999999999999929e+01,1.483943999999999960e+03
1.200000000000000000e+02,3.119999999999999929e+01,1.483943999999999960e+03
1.195499999999999972e+02,3.119999999999999929e+01,1.483460000000000036e+03
1.192500000000000000e+02,3.135000000000000142e+01,1.483460000000000036e+03
1.204489999999999981e+02,3.150000000000000000e+01,1.484912000000000035e+03
1.207500000000000000e+02,3.135000000000000142e+01,1.484426999999999907e+03
1.202999999999999972e+02,3.075000000000000000e+01,1.483701000000000022e+03
1.189489999999999981e+02,3.104899999999999949e+01,1.485153999999999996e+03
1.201500000000000057e+02,3.044999999999999929e+01,1.484912000000000035e+03
1.201500000000000057e+02,3.164999999999999858e+01,1.483943999999999960e+03
1.205999999999999943e+02,3.179899999999999949e+01,1.484426999999999907e+03
1.201500000000000057e+02,3.179899999999999949e+01,1.485395999999999958e+03
1.207500000000000000e+02,3.135000000000000142e+01,1.484669000000000096e+03
1.200000000000000000e+02,3.194999999999999929e+01,1.484185999999999922e+03
1.201500000000000057e+02,3.119999999999999929e+01,1.484912000000000035e+03
1.198499999999999943e+02,3.254999999999999716e+01,1.483943999999999960e+03
1.200000000000000000e+02,3.014999999999999858e+01,1.484669000000000096e+03
1.201500000000000057e+02,3.194999999999999929e+01,1.483943999999999960e+03
1.196989999999999981e+02,3.179899999999999949e+01,1.484185999999999922e+03
1.198499999999999943e+02,3.119999999999999929e+01,1.483701000000000022e+03
1.205999999999999943e+02,3.119999999999999929e+01,1.485153999999999996e+03
1.198499999999999943e+02,3.194999999999999929e+01,1.484185999999999922e+03
1.202999999999999972e+02,3.119999999999999929e+01,1.485153999999999996e+03
1.201500000000000057e+02,3.075000000000000000e+01,1.484669000000000096e+03
1.198499999999999943e+02,3.075000000000000000e+01,1.484912000000000035e+03
1.198499999999999943e+02,3.225000000000000000e+01,1.485395999999999958e+03
1.198499999999999943e+02,3.075000000000000000e+01,1.484426999999999907e+03
1.202999999999999972e+02,3.150000000000000000e+01,1.484185999999999922e+03
1.200000000000000000e+02,3.225000000000000000e+01,1.485637999999999920e+03
1.202999999999999972e+02,3.104899999999999949e+01,1.484669000000000096e+03
1.198499999999999943e+02,3.164999999999999858e+01,1.483218000000000075e+03
1.205999999999999943e+02,3.104899999999999949e+01,1.483701000000000022e+03
1.207500000000000000e+02,3.104899999999999949e+01,1.484185999999999922e+03
1.207500000000000000e+02,3.119999999999999929e+01,1.484426999999999907e+03
1.196989999999999981e+02,3.135000000000000142e+01,1.484426999999999907e+03
1.200000000000000000e+02,3.104899999999999949e+01,1.483460000000000036e+03
1.200000000000000000e+02,3.104899999999999949e+01,1.484669000000000096e+03
1.201500000000000057e+02,3.135000000000000142e+01,1.484426999999999907e+03
1.201500000000000057e+02,3.179899999999999949e+01,1.483943999999999960e+03
1.192500000000000000e+02,3.179899999999999949e+01,1.484426999999999907e+03
1.201500000000000057e+02,3.075000000000000000e+01,1.484912000000000035e+03
1.201500000000000057e+02,3.150000000000000000e+01,1.485153999999999996e+03
1.196989999999999981e+02,3.104899999999999949e+01,1.485153999999999996e+03
1.200000000000000000e+02,3.164999999999999858e+01,1.483943999999999960e+03
1.198499999999999943e+02,3.119999999999999929e+01,1.484185999999999922e+03
1.200000000000000000e+02,3.150000000000000000e+01,1.484426999999999907e+03
1.198499999999999943e+02,3.135000000000000142e+01,1.484912000000000035e+03
1.200000000000000000e+02,3.119999999999999929e+01,1.484912000000000035e+03
1.200000000000000000e+02,3.104899999999999949e+01,1.485637999999999920e+03
1.201500000000000057e+02,3.135000000000000142e+01,1.484426999999999907e+03
1.201500000000000057e+02,3.209899999999999665e+01,1.484426999999999907e+03
1.207500000000000000e+02,3.119999999999999929e+01,1.485880000000000109e+03
1.200000000000000000e+02,3.179899999999999949e+01,1.485637999999999920e+03
1.195499999999999972e+02,3.104899999999999949e+01,1.485395999999999958e+03
1.194000000000000057e+02,3.104899999999999949e+01,1.485880000000000109e+03
1.204489999999999981e+02,3.150000000000000000e+01,1.484426999999999907e+03
1.200000000000000000e+02,3.060000000000000142e+01,1.483218000000000075e+03
1.201500000000000057e+02,3.119999999999999929e+01,1.485395999999999958e+03
1.196989999999999981e+02,3.135000000000000142e+01,1.483701000000000022e+03
1.194000000000000057e+02,3.135000000000000142e+01,1.484669000000000096e+03
1.202999999999999972e+02,3.179899999999999949e+01,1.484426999999999907e+03
1.200000000000000000e+02,3.150000000000000000e+01,1.483943999999999960e+03
1.198499999999999943e+02,3.089999999999999858e+01,1.484426999999999907e+03
1.205999999999999943e+02,3.089999999999999858e+01,1.484912000000000035e+03
1.204489999999999981e+02,3.164999999999999858e+01,1.484912000000000035e+03
1.204489999999999981e+02,3.179899999999999949e+01,1.484426999999999907e+03
1.204489999999999981e+02,3.150000000000000000e+01,1.484185999999999922e+03
1.204489999999999981e+02,3.075000000000000000e+01,1.485395999999999958e+03
1.198499999999999943e+02,3.194999999999999929e+01,1.485880000000000109e+03
1.202999999999999972e+02,3.164999999999999858e+01,1.485395999999999958e+03
1.205999999999999943e+02,3.179899999999999949e+01,1.484185999999999922e+03
1.204489999999999981e+02,3.089999999999999858e+01,1.483943999999999960e+03
1.201500000000000057e+02,3.194999999999999929e+01,1.483943999999999960e+03
1.196989999999999981e+02,3.119999999999999929e+01,1.483701000000000022e+03
1.201500000000000057e+02,3.104899999999999949e+01,1.485880000000000109e+03
1.200000000000000000e+02,3.044999999999999929e+01,1.484912000000000035e+03
1.201500000000000057e+02,3.225000000000000000e+01,1.484912000000000035e+03
1.201500000000000057e+02,3.150000000000000000e+01,1.484912000000000035e+03
1.201500000000000057e+02,3.164999999999999858e+01,1.482976000000000113e+03
1.207500000000000000e+02,3.150000000000000000e+01,1.483460000000000036e+03
1.207500000000000000e+02,3.089999999999999858e+01,1.484669000000000096e+03
1.204489999999999981e+02,3.194999999999999929e+01,1.484669000000000096e+03
1.202999999999999972e+02,3.135000000000000142e+01,1.484912000000000035e+03
1.202999999999999972e+02,3.225000000000000000e+01,1.483701000000000022e+03
1.196989999999999981e+02,3.119999999999999929e+01,1.484912000000000035e+03
1.204489999999999981e+02,3.135000000000000142e+01,1.485153999999999996e+03
1.189489999999999981e+02,3.194999999999999929e+01,1.483943999999999960e+03
1.205999999999999943e+02,3.150000000000000000e+01,1.483218000000000075e+03
1.201500000000000057e+02,3.164999999999999858e+01,1.483943999999999960e+03
1.207500000000000000e+02,3.119999999999999929e+01,1.485153999999999996e+03
1.204489999999999981e+02,3.089999999999999858e+01,1.484669000000000096e+03
1.201500000000000057e+02,3.194999999999999929e+01,1.484669000000000096e+03
1.201500000000000057e+02,3.089999999999999858e+01,1.484185999999999922e+03
1.201500000000000057e+02,3.119999999999999929e+01,1.484426999999999907e+03
1.204489999999999981e+02,3.150000000000000000e+01,1.484426999999999907e+03
1.209000000000000057e+02,3.135000000000000142e+01,1.483943999999999960e+03
1.198499999999999943e+02,3.150000000000000000e+01,1.483701000000000022e+03
1.198499999999999943e+02,3.089999999999999858e+01,1.484912000000000035e+03
1.198499999999999943e+02,3.075000000000000000e+01,1.485395999999999958e+03
1.202999999999999972e+02,3.135000000000000142e+01,1.484426999999999907e+03
1.205999999999999943e+02,3.150000000000000000e+01,1.483943999999999960e+03
1.202999999999999972e+02,3.104899999999999949e+01,1.483943999999999960e+03
1.200000000000000000e+02,3.164999999999999858e+01,1.484426999999999907e+03
1.198499999999999943e+02,3.164999999999999858e+01,1.484426999999999907e+03
1.200000000000000000e+02,3.104899999999999949e+01,1.483943999999999960e+03
1.201500000000000057e+02,3.135000000000000142e+01,1.484426999999999907e+03
1.201500000000000057e+02,3.150000000000000000e+01,1.485395999999999958e+03
1.204489999999999981e+02,3.164999999999999858e+01,1.484185999999999922e+03
1.200000000000000000e+02,3.150000000000000000e+01,1.484426999999999907e+03
1.204489999999999981e+02,3.104899999999999949e+01,1.484426999999999907e+03
1.204489999999999981e+02,3.179899999999999949e+01,1.484426999999999907e+03
1.195499999999999972e+02,3.135000000000000142e+01,1.485395999999999958e+03
1.195499999999999972e+02,3.089999999999999858e+01,1.484912000000000035e+03
1.196989999999999981e+02,3.135000000000000142e+01,1.483218000000000075e+03
1.194000000000000057e+02,3.089999999999999858e+01,1.484669000000000096e+03
1.204489999999999981e+02,3.089999999999999858e+01,1.484669000000000096e+03
1.198499999999999943e+02,3.194999999999999929e+01,1.484426999999999907e+03
1.201500000000000057e+02,3.164999999999999858e+01,1.484185999999999922e+03
1.200000000000000000e+02,3.194999999999999929e+01,1.484185999999999922e+03
1.204489999999999981e+02,3.239999999999999858e+01,1.483701000000000022e+03
1.200000000000000000e+02,3.150000000000000000e+01,1.485153999999999996e+03
1.200000000000000000e+02,3.179899999999999949e+01,1.484185999999999922e+03
1.200000000000000000e+02,3.150000000000000000e+01,1.484669000000000096e+03
1.204489999999999981e+02,3.104899999999999949e+01,1.484912000000000035e+03
1.201500000000000057e+02,3.225000000000000000e+01,1.485153999999999996e+03
