Bx_uT,By_uT,Bz_uT
-3.014999999999999858e+01,-4.079999999999999716e+01,-2.504689999999999941e+02
-3.104899999999999949e+01,-4.154999999999999716e+01,-2.504689999999999941e+02
-3.029899999999999949e+01,-4.050000000000000000e+01,-2.497439999999999998e+02
-3.060000000000000142e+01,-4.064999999999999858e+01,-2.502280000000000086e+02
-3.029899999999999949e+01,-4.109899999999999665e+01,-2.499859999999999900e+02
-3.104899999999999949e+01,-4.125000000000000000e+01,-2.497439999999999998e+02
-2.985000000000000142e+01,-4.109899999999999665e+01,-2.502280000000000086e+02
-3.014999999999999858e+01,-4.139999999999999858e+01,-2.497439999999999998e+02
-3.089999999999999858e+01,-4.095000000000000284e+01,-2.495020000000000095e+02
-3.029899999999999949e+01,-4.020000000000000284e+01,-2.504689999999999941e+02
-2.985000000000000142e+01,-4.095000000000000284e+01,-2.507110000000000127e+02
-3.060000000000000142e+01,-4.064999999999999858e+01,-2.509540000000000077e+02
-3.060000000000000142e+01,-4.184899999999999665e+01,-2.507110000000000127e+02
-2.939999999999999858e+01,-4.079999999999999716e+01,-2.507110000000000127e+02
-3.014999999999999858e+01,-4.020000000000000284e+01,-2.502280000000000086e+02
-3.044999999999999929e+01,-4.125000000000000000e+01,-2.504689999999999941e+02
-3.044999999999999929e+01,-4.095000000000000284e+01,-2.507110000000000127e+02
-3.014999999999999858e+01,-4.139999999999999858e+01,-2.514370000000000118e+02
-3.044999999999999929e+01,-4.139999999999999858e+01,-2.499859999999999900e+02
-3.075000000000000000e+01,-4.079999999999999716e+01,-2.509540000000000077e+02
-3.060000000000000142e+01,-4.034899999999999665e+01,-2.511959999999999980e+02
-3.060000000000000142e+01,-4.079999999999999716e+01,-2.499859999999999900e+02
-3.089999999999999858e+01,-4.109899999999999665e+01,-2.495020000000000095e+02
-3.044999999999999929e+01,-4.050000000000000000e+01,-2.504689999999999941e+02
-3.104899999999999949e+01,-4.109899999999999665e+01,-2.502280000000000086e+02
-3.060000000000000142e+01,-4.095000000000000284e+01,-2.507110000000000127e+02
-3.060000000000000142e+01,-4.109899999999999665e+01,-2.511959999999999980e+02
-2.939999999999999858e+01,-4.064999999999999858e+01,-2.502280000000000086e+02
-3.075000000000000000e+01,-4.034899999999999665e+01,-2.502280000000000086e+02
-3.044999999999999929e+01,-4.125000000000000000e+01,-2.507110000000000127e+02
-3.060000000000000142e+01,-4.095000000000000284e+01,-2.507110000000000127e+02
-3.075000000000000000e+01,-4.064999999999999858e+01,-2.502280000000000086e+02
-3.044999999999999929e+01,-4.109899999999999665e+01,-2.509540000000000077e+02
-3.029899999999999949e+01,-4.064999999999999858e+01,-2.507110000000000127e+02
-3.044999999999999929e+01,-4.109899999999999665e+01,-2.497439999999999998e+02
-3.029899999999999949e+01,-4.139999999999999858e+01,-2.502280000000000086e+02
-3.044999999999999929e+01,-4.050000000000000000e+01,-2.502280000000000086e+02
-3.029899999999999949e+01,-4.079999999999999716e+01,-2.502280000000000086e+02
-3.060000000000000142e+01,-4.050000000000000000e+01,-2.507110000000000127e+02
-3.000000000000000000e+01,-4.020000000000000284e+01,-2.497439999999999998e+02
-3.060000000000000142e+01,-4.154999999999999716e+01,-2.495020000000000095e+02
-2.969999999999999929e+01,-4.095000000000000284e+01,-2.514370000000000118e+02
-3.000000000000000000e+01,-4.095000000000000284e+01,-2.504689999999999941e+02
-2.985000000000000142e+01,-4.079999999999999716e+01,-2.492599999999999909e+02
-3.060000000000000142e+01,-4.034899999999999665e+01,-2.502280000000000086e+02
-3.104899999999999949e+01,-4.095000000000000284e+01,-2.502280000000000086e+02
-3.044999999999999929e+01,-4.095000000000000284e+01,-2.502280000000000086e+02
-3.029899999999999949e+01,-4.095000000000000284e+01,-2.499859999999999900e+02
-3.044999999999999929e+01,-4.079999999999999716e+01,-2.497439999999999998e+02
-3.060000000000000142e+01,-4.050000000000000000e+01,-2.495020000000000095e+02
-3.135000000000000142e+01,-3.989999999999999858e+01,-2.502280000000000086e+02
-3.075000000000000000e+01,-3.975000000000000000e+01,-2.495020000000000095e+02
-3.075000000000000000e+01,-4.064999999999999858e+01,-2.509540000000000077e+02
-3.060000000000000142e+01,-4.095000000000000284e+01,-2.490180000000000007e+02
-3.044999999999999929e+01,-4.095000000000000284e+01,-2.507110000000000127e+02
-3.119999999999999929e+01,-4.095000000000000284e+01,-2.499859999999999900e+02
-3.060000000000000142e+01,-4.184899999999999665e+01,-2.504689999999999941e+02
-3.014999999999999858e+01,-4.139999999999999858e+01,-2.492599999999999909e+02
-3.075000000000000000e+01,-4.154999999999999716e+01,-2.504689999999999941e+02
-3.044999999999999929e+01,-4.109899999999999665e+01,-2.487760000000000105e+02
-3.029899999999999949e+01,-4.020000000000000284e+01,-2.507110000000000127e+02
-3.000000000000000000e+01,-4.079999999999999716e+01,-2.502280000000000086e+02
-3.075000000000000000e+01,-4.125000000000000000e+01,-2.504689999999999941e+02
-3.104899999999999949e+01,-4.170000000000000284e+01,-2.504689999999999941e+02
-3.075000000000000000e+01,-4.079999999999999716e+01,-2.492599999999999909e+02
-3.000000000000000000e+01,-4.064999999999999858e+01,-2.492599999999999909e+02
-3.089999999999999858e+01,-4.034899999999999665e+01,-2.487760000000000105e+02
-3.044999999999999929e+01,-4.109899999999999665e+01,-2.504689999999999941e+02
-3.044999999999999929e+01,-4.020000000000000284e+01,-2.502280000000000086e+02
-3.060000000000000142e+01,-4.125000000000000000e+01,-2.495020000000000095e+02
-3.000000000000000000e+01,-4.004999999999999716e+01,-2.492599999999999909e+02
-3.000000000000000000e+01,-4.154999999999999716e+01,-2.497439999999999998e+02
-3.075000000000000000e+01,-4.109899999999999665e+01,-2.497439999999999998e+02
-3.089999999999999858e+01,-4.079999999999999716e+01,-2.499859999999999900e+02
-3.000000000000000000e+01,-4.050000000000000000e+01,-2.514370000000000118e+02
-3.075000000000000000e+01,-4.095000000000000284e+01,-2.492599999999999909e+02
-3.044999999999999929e+01,-4.020000000000000284e+01,-2.507110000000000127e+02
-3.104899999999999949e+01,-4.034899999999999665e+01,-2.492599999999999909e+02
-3.014999999999999858e+01,-4.050000000000000000e+01,-2.492599999999999909e+02
-3.044999999999999929e+01,-4.154999999999999716e+01,-2.499859999999999900e+02
-3.029899999999999949e+01,-4.139999999999999858e+01,-2.504689999999999941e+02
-3.060000000000000142e+01,-4.079999999999999716e+01,-2.511959999999999980e+02
-3.060000000000000142e+01,-4.020000000000000284e+01,-2.509540000000000077e+02
-3.044999999999999929e+01,-4.125000000000000000e+01,-2.507110000000000127e+02
-3.089999999999999858e+01,-4.095000000000000284e+01,-2.499859999999999900e+02
-3.089999999999999858e+01,-4.095000000000000284e+01,-2.507110000000000127e+02
-3.044999999999999929e+01,-4.095000000000000284e+01,-2.492599999999999909e+02
-3.075000000000000000e+01,-4.064999999999999858e+01,-2.499859999999999900e+02
-3.089999999999999858e+01,-4.064999999999999858e+01,-2.497439999999999998e+02
-3.075000000000000000e+01,-4.095000000000000284e+01,-2.495020000000000095e+02
-3.014999999999999858e+01,-4.095000000000000284e+01,-2.495020000000000095e+02
-3.075000000000000000e+01,-4.034899999999999665e+01,-2.499859999999999900e+02
-3.075000000000000000e+01,-4.079999999999999716e+01,-2.490180000000000007e+02
-3.150000000000000000e+01,-4.095000000000000284e+01,-2.495020000000000095e+02
-3.104899999999999949e+01,-4.050000000000000000e+01,-2.502280000000000086e+02
-2.985000000000000142e+01,-4.154999999999999716e+01,-2.499859999999999900e+02
-3.044999999999999929e+01,-4.079999999999999716e+01,-2.504689999999999941e+02
-3.075000000000000000e+01,-4.139999999999999858e+01,-2.497439999999999998e+02
-3.060000000000000142e+01,-4.064999999999999858e+01,-2.499859999999999900e+02
-3.044999999999999929e+01,-4.095000000000000284e+01,-2.507110000000000127e+02
-3.044999999999999929e+01,-4.109899999999999665e+01,-2.514370000000000118e+02
-3.029899999999999949e+01,-4.050000000000000000e+01,-2.507110000000000127e+02
-3.119999999999999929e+01,-4.020000000000000284e+01,-2.502280000000000086e+02
-3.060000000000000142e+01,-4.050000000000000000e+01,-2.492599999999999909e+02
-3.060000000000000142e+01,-4.200000000000000000e+01,-2.499859999999999900e+02
-3.014999999999999858e+01,-4.139999999999999858e+01,-2.504689999999999941e+02
-2.969999999999999929e+01,-4.095000000000000284e+01,-2.485339999999999918e+02
-3.014999999999999858e+01,-4.125000000000000000e+01,-2.509540000000000077e+02
-3.089999999999999858e+01,-4.079999999999999716e+01,-2.502280000000000086e+02
-3.044999999999999929e+01,-4.125000000000000000e+01,-2.495020000000000095e+02
-3.029899999999999949e+01,-4.139999999999999858e+01,-2.499859999999999900e+02
-3.135000000000000142e+01,-4.064999999999999858e+01,-2.492599999999999909e+02
-3.014999999999999858e+01,-4.064999999999999858e+01,-2.497439999999999998e+02
-3.014999999999999858e+01,-4.079999999999999716e+01,-2.504689999999999941e+02
-3.164999999999999858e+01,-4.064999999999999858e+01,-2.504689999999999941e+02
-3.060000000000000142e+01,-4.050000000000000000e+01,-2.502280000000000086e+02
-3.029899999999999949e+01,-4.095000000000000284e+01,-2.502280000000000086e+02
-3.000000000000000000e+01,-4.095000000000000284e+01,-2.511959999999999980e+02
-3.044999999999999929e+01,-4.139999999999999858e+01,-2.492599999999999909e+02
-3.060000000000000142e+01,-4.034899999999999665e+01,-2.495020000000000095e+02
-3.014999999999999858e+01,-4.050000000000000000e+01,-2.495020000000000095e+02
-3.060000000000000142e+01,-4.139999999999999858e+01,-2.497439999999999998e+02
-3.014999999999999858e+01,-4.095000000000000284e+01,-2.502280000000000086e+02
-3.014999999999999858e+01,-4.125000000000000000e+01,-2.499859999999999900e+02
-3.000000000000000000e+01,-4.034899999999999665e+01,-2.502280000000000086e+02
-3.000000000000000000e+01,-4.095000000000000284e+01,-2.509540000000000077e+02
-3.029899999999999949e+01,-4.109899999999999665e+01,-2.492599999999999909e+02
-3.060000000000000142e+01,-4.125000000000000000e+01,-2.499859999999999900e+02
-3.044999999999999929e+01,-4.095000000000000284e+01,-2.499859999999999900e+02
-3.029899999999999949e+01,-4.125000000000000000e+01,-2.495020000000000095e+02
-3.135000000000000142e+01,-4.004999999999999716e+01,-2.509540000000000077e+02
-3.029899999999999949e+01,-4.154999999999999716e+01,-2.504689999999999941e+02
-3.029899999999999949e+01,-3.989999999999999858e+01,-2.504689999999999941e+02
-3.089999999999999858e+01,-4.050000000000000000e+01,-2.492599999999999909e+02
-3.044999999999999929e+01,-4.095000000000000284e+01,-2.492599999999999909e+02
-3.104899999999999949e+01,-4.109899999999999665e+01,-2.507110000000000127e+02
-3.014999999999999858e+01,-4.079999999999999716e+01,-2.507110000000000127e+02
-3.135000000000000142e+01,-4.109899999999999665e+01,-2.502280000000000086e+02
-3.044999999999999929e+01,-4.125000000000000000e+01,-2.499859999999999900e+02
-3.014999999999999858e+01,-4.139999999999999858e+01,-2.495020000000000095e+02
-3.044999999999999929e+01,-4.200000000000000000e+01,-2.497439999999999998e+02
-3.000000000000000000e+01,-4.034899999999999665e+01,-2.502280000000000086e+02
-3.000000000000000000e+01,-4.125000000000000000e+01,-2.495020000000000095e+02
-3.060000000000000142e+01,-4.079999999999999716e+01,-2.499859999999999900e+02
-3.029899999999999949e+01,-4.064999999999999858e+01,-2.499859999999999900e+02
-3.044999999999999929e+01,-4.125000000000000000e+01,-2.502280000000000086e+02
-3.089999999999999858e+01,-4.109899999999999665e+01,-2.499859999999999900e+02
-3.104899999999999949e+01,-4.125000000000000000e+01,-2.499859999999999900e+02
-3.135000000000000142e+01,-4.095000000000000284e+01,-2.499859999999999900e+02
-3.029899999999999949e+01,-4.050000000000000000e+01,-2.507110000000000127e+02
-3.014999999999999858e+01,-4.095000000000000284e+01,-2.499859999999999900e+02
-3.044999999999999929e+01,-4.170000000000000284e+01,-2.504689999999999941e+02
-3.089999999999999858e+01,-4.079999999999999716e+01,-2.502280000000000086e+02
-3.014999999999999858e+01,-4.050000000000000000e+01,-2.502280000000000086e+02
-3.060000000000000142e+01,-4.095000000000000284e+01,-2.511959999999999980e+02
-3.089999999999999858e+01,-4.064999999999999858e+01,-2.497439999999999998e+02
-3.029899999999999949e+01,-4.139999999999999858e+01,-2.499859999999999900e+02
-3.044999999999999929e+01,-4.064999999999999858e+01,-2.507110000000000127e+02
-3.014999999999999858e+01,-4.139999999999999858e+01,-2.487760000000000105e+02
-3.089999999999999858e+01,-4.034899999999999665e+01,-2.490180000000000007e+02
-3.104899999999999949e+01,-4.109899999999999665e+01,-2.495020000000000095e+02
-3.000000000000000000e+01,-4.170000000000000284e+01,-2.502280000000000086e+02
-3.119999999999999929e+01,-4.095000000000000284e+01,-2.497439999999999998e+02
-3.029899999999999949e+01,-4.095000000000000284e+01,-2.504689999999999941e+02
-3.164999999999999858e+01,-4.034899999999999665e+01,-2.504689999999999941e+02
-3.104899999999999949e+01,-3.959899999999999665e+01,-2.507110000000000127e+02
-3.119999999999999929e+01,-4.109899999999999665e+01,-2.504689999999999941e+02
-3.150000000000000000e+01,-4.095000000000000284e+01,-2.504689999999999941e+02
-3.029899999999999949e+01,-4.109899999999999665e+01,-2.497439999999999998e+02
-3.119999999999999929e+01,-4.050000000000000000e+01,-2.509540000000000077e+02
-3.060000000000000142e+01,-4.125000000000000000e+01,-2.509540000000000077e+02
-2.969999999999999929e+01,-4.139999999999999858e+01,-2.507110000000000127e+02
-3.075000000000000000e+01,-4.050000000000000000e+01,-2.514370000000000118e+02
-3.104899999999999949e+01,-4.079999999999999716e+01,-2.499859999999999900e+02
-3.089999999999999858e+01,-4.079999999999999716e+01,-2.509540000000000077e+02
-3.029899999999999949e+01,-4.095000000000000284e+01,-2.502280000000000086e+02
-3.135000000000000142e+01,-4.050000000000000000e+01,-2.502280000000000086e+02
-3.135000000000000142e+01,-4.064999999999999858e+01,-2.507110000000000127e+02
-3.075000000000000000e+01,-4.034899999999999665e+01,-2.492599999999999909e+02
-3.044999999999999929e+01,-4.154999999999999716e+01,-2.499859999999999900e+02
-3.075000000000000000e+01,-4.125000000000000000e+01,-2.502280000000000086e+02
-3.060000000000000142e+01,-4.125000000000000000e+01,-2.499859999999999900e+02
-3.075000000000000000e+01,-4.109899999999999665e+01,-2.502280000000000086e+02
-3.060000000000000142e+01,-4.095000000000000284e+01,-2.509540000000000077e+02
-3.075000000000000000e+01,-4.170000000000000284e+01,-2.507110000000000127e+02
-3.044999999999999929e+01,-4.050000000000000000e+01,-2.502280000000000086e+02
-2.985000000000000142e+01,-4.095000000000000284e+01,-2.502280000000000086e+02
-3.089999999999999858e+01,-4.064999999999999858e+01,-2.502280000000000086e+02
-3.089999999999999858e+01,-4.109899999999999665e+01,-2.504689999999999941e+02
-3.089999999999999858e+01,-4.079999999999999716e+01,-2.507110000000000127e+02
-3.060000000000000142e+01,-4.095000000000000284e+01,-2.509540000000000077e+02
-3.075000000000000000e+01,-4.034899999999999665e+01,-2.504689999999999941e+02
-3.000000000000000000e+01,-3.989999999999999858e+01,-2.509540000000000077e+02
-3.119999999999999929e+01,-4.064999999999999858e+01,-2.492599999999999909e+02
-3.044999999999999929e+01,-4.034899999999999665e+01,-2.499859999999999900e+02
-3.104899999999999949e+01,-4.125000000000000000e+01,-2.511959999999999980e+02
-3.060000000000000142e+01,-4.109899999999999665e+01,-2.495020000000000095e+02
-3.044999999999999929e+01,-4.064999999999999858e+01,-2.504689999999999941e+02
-3.014999999999999858e+01,-4.109899999999999665e+01,-2.499859999999999900e+02
-2.954899999999999949e+01,-4.095000000000000284e+01,-2.502280000000000086e+02
-3.029899999999999949e+01,-4.170000000000000284e+01,-2.504689999999999941e+02
-3.044999999999999929e+01,-4.095000000000000284e+01,-2.497439999999999998e+02
-3.060000000000000142e+01,-4.004999999999999716e+01,-2.497439999999999998e+02
-3.014999999999999858e+01,-4.064999999999999858e+01,-2.504689999999999941e+02
-3.089999999999999858e+01,-4.109899999999999665e+01,-2.514370000000000118e+02
-3.089999999999999858e+01,-4.184899999999999665e+01,-2.507110000000000127e+02
-3.060000000000000142e+01,-4.095000000000000284e+01,-2.502280000000000086e+02
-3.075000000000000000e+01,-4.050000000000000000e+01,-2.499859999999999900e+02
-3.014999999999999858e+01,-4.109899999999999665e+01,-2.504689999999999941e+02
-3.089999999999999858e+01,-4.154999999999999716e+01,-2.502280000000000086e+02
-3.119999999999999929e+01,-4.079999999999999716e+01,-2.504689999999999941e+02
-3.029899999999999949e+01,-4.095000000000000284e+01,-2.490180000000000007e+02
-3.014999999999999858e+01,-4.139999999999999858e+01,-2.497439999999999998e+02
-3.029899999999999949e+01,-4.079999999999999716e+01,-2.497439999999999998e+02
-3.029899999999999949e+01,-4.095000000000000284e+01,-2.492599999999999909e+02
-2.954899999999999949e+01,-4.154999999999999716e+01,-2.502280000000000086e+02
-3.135000000000000142e+01,-4.125000000000000000e+01,-2.495020000000000095e+02
-3.089999999999999858e+01,-4.020000000000000284e+01,-2.504689999999999941e+02
-3.135000000000000142e+01,-4.095000000000000284e+01,-2.502280000000000086e+02
-3.104899999999999949e+01,-4.200000000000000000e+01,-2.502280000000000086e+02
-3.014999999999999858e+01,-4.095000000000000284e+01,-2.487760000000000105e+02
-3.089999999999999858e+01,-4.064999999999999858e+01,-2.502280000000000086e+02
-3.135000000000000142e+01,-4.064999999999999858e+01,-2.492599999999999909e+02
-3.044999999999999929e+01,-4.095000000000000284e+01,-2.497439999999999998e+02
-3.000000000000000000e+01,-4.125000000000000000e+01,-2.509540000000000077e+02
-3.029899999999999949e+01,-4.050000000000000000e+01,-2.504689999999999941e+02
-3.119999999999999929e+01,-4.050000000000000000e+01,-2.499859999999999900e+02
-3.060000000000000142e+01,-4.079999999999999716e+01,-2.495020000000000095e+02
-3.044999999999999929e+01,-4.064999999999999858e+01,-2.507110000000000127e+02
-3.060000000000000142e+01,-4.050000000000000000e+01,-2.499859999999999900e+02
-3.119999999999999929e+01,-4.095000000000000284e+01,-2.495020000000000095e+02
