Bx_uT,By_uT,Bz_uT
3.420000000000000284e+01,-4.245000000000000284e+01,-2.081200000000000117e+01
3.495000000000000284e+01,-4.200000000000000000e+01,-1.887600000000000122e+01
3.420000000000000284e+01,-4.200000000000000000e+01,-1.984400000000000119e+01
3.434899999999999665e+01,-4.229999999999999716e+01,-1.863400000000000034e+01
3.434899999999999665e+01,-4.245000000000000284e+01,-1.984400000000000119e+01
3.420000000000000284e+01,-4.289999999999999858e+01,-2.008500000000000085e+01
3.450000000000000000e+01,-4.229999999999999716e+01,-1.984400000000000119e+01
3.420000000000000284e+01,-4.304999999999999716e+01,-2.008500000000000085e+01
3.404999999999999716e+01,-4.184899999999999665e+01,-1.984400000000000119e+01
3.450000000000000000e+01,-4.170000000000000284e+01,-1.887600000000000122e+01
3.479999999999999716e+01,-4.170000000000000284e+01,-2.008500000000000085e+01
3.450000000000000000e+01,-4.245000000000000284e+01,-1.887600000000000122e+01
3.420000000000000284e+01,-4.229999999999999716e+01,-2.032799999999999940e+01
3.464999999999999858e+01,-4.245000000000000284e+01,-2.032799999999999940e+01
3.495000000000000284e+01,-4.214999999999999858e+01,-2.032799999999999940e+01
3.434899999999999665e+01,-4.275000000000000000e+01,-1.863400000000000034e+01
3.479999999999999716e+01,-4.259899999999999665e+01,-1.960200000000000031e+01
3.450000000000000000e+01,-4.214999999999999858e+01,-2.008500000000000085e+01
3.479999999999999716e+01,-4.200000000000000000e+01,-1.935999999999999943e+01
3.375000000000000000e+01,-4.214999999999999858e+01,-2.129599999999999937e+01
3.434899999999999665e+01,-4.245000000000000284e+01,-2.008500000000000085e+01
3.479999999999999716e+01,-4.214999999999999858e+01,-1.960200000000000031e+01
3.420000000000000284e+01,-4.275000000000000000e+01,-1.887600000000000122e+01
3.434899999999999665e+01,-4.154999999999999716e+01,-1.984400000000000119e+01
3.509899999999999665e+01,-4.184899999999999665e+01,-1.887600000000000122e+01
3.434899999999999665e+01,-4.184899999999999665e+01,-2.032799999999999940e+01
3.509899999999999665e+01,-4.200000000000000000e+01,-2.008500000000000085e+01
3.420000000000000284e+01,-4.200000000000000000e+01,-2.057000000000000028e+01
3.434899999999999665e+01,-4.245000000000000284e+01,-1.887600000000000122e+01
3.509899999999999665e+01,-4.229999999999999716e+01,-1.887600000000000122e+01
3.404999999999999716e+01,-4.170000000000000284e+01,-2.032799999999999940e+01
3.479999999999999716e+01,-4.154999999999999716e+01,-1.911799999999999855e+01
3.464999999999999858e+01,-4.229999999999999716e+01,-1.960200000000000031e+01
3.479999999999999716e+01,-4.275000000000000000e+01,-1.984400000000000119e+01
3.404999999999999716e+01,-4.245000000000000284e+01,-1.887600000000000122e+01
3.450000000000000000e+01,-4.275000000000000000e+01,-1.984400000000000119e+01
3.479999999999999716e+01,-4.184899999999999665e+01,-2.032799999999999940e+01
3.404999999999999716e+01,-4.200000000000000000e+01,-2.057000000000000028e+01
3.434899999999999665e+01,-4.275000000000000000e+01,-2.008500000000000085e+01
3.479999999999999716e+01,-4.245000000000000284e+01,-1.911799999999999855e+01
3.404999999999999716e+01,-4.229999999999999716e+01,-1.887600000000000122e+01
3.359899999999999665e+01,-4.200000000000000000e+01,-1.960200000000000031e+01
3.464999999999999858e+01,-4.170000000000000284e+01,-1.887600000000000122e+01
3.479999999999999716e+01,-4.245000000000000284e+01,-1.984400000000000119e+01
3.495000000000000284e+01,-4.289999999999999858e+01,-1.984400000000000119e+01
3.509899999999999665e+01,-4.259899999999999665e+01,-2.057000000000000028e+01
3.464999999999999858e+01,-4.170000000000000284e+01,-2.008500000000000085e+01
3.389999999999999858e+01,-4.200000000000000000e+01,-1.960200000000000031e+01
3.464999999999999858e+01,-4.245000000000000284e+01,-1.911799999999999855e+01
3.404999999999999716e+01,-4.275000000000000000e+01,-1.984400000000000119e+01
3.375000000000000000e+01,-4.184899999999999665e+01,-1.863400000000000034e+01
3.464999999999999858e+01,-4.200000000000000000e+01,-2.008500000000000085e+01
3.479999999999999716e+01,-4.259899999999999665e+01,-1.960200000000000031e+01
3.525000000000000000e+01,-4.320000000000000284e+01,-2.032799999999999940e+01
3.434899999999999665e+01,-4.170000000000000284e+01,-1.960200000000000031e+01
3.495000000000000284e+01,-4.200000000000000000e+01,-2.008500000000000085e+01
3.525000000000000000e+01,-4.229999999999999716e+01,-2.105399999999999849e+01
3.495000000000000284e+01,-4.214999999999999858e+01,-1.935999999999999943e+01
3.495000000000000284e+01,-4.229999999999999716e+01,-1.984400000000000119e+01
3.479999999999999716e+01,-4.275000000000000000e+01,-1.935999999999999943e+01
3.375000000000000000e+01,-4.229999999999999716e+01,-1.960200000000000031e+01
3.450000000000000000e+01,-4.214999999999999858e+01,-1.960200000000000031e+01
3.434899999999999665e+01,-4.214999999999999858e+01,-1.960200000000000031e+01
3.479999999999999716e+01,-4.214999999999999858e+01,-1.887600000000000122e+01
3.375000000000000000e+01,-4.289999999999999858e+01,-1.984400000000000119e+01
3.509899999999999665e+01,-4.245000000000000284e+01,-1.960200000000000031e+01
3.539999999999999858e+01,-4.184899999999999665e+01,-1.911799999999999855e+01
3.495000000000000284e+01,-4.184899999999999665e+01,-1.960200000000000031e+01
3.404999999999999716e+01,-4.214999999999999858e+01,-1.887600000000000122e+01
3.464999999999999858e+01,-4.200000000000000000e+01,-1.935999999999999943e+01
3.420000000000000284e+01,-4.170000000000000284e+01,-2.008500000000000085e+01
3.464999999999999858e+01,-4.200000000000000000e+01,-1.935999999999999943e+01
3.509899999999999665e+01,-4.229999999999999716e+01,-1.984400000000000119e+01
3.434899999999999665e+01,-4.229999999999999716e+01,-1.960200000000000031e+01
3.420000000000000284e+01,-4.245000000000000284e+01,-1.960200000000000031e+01
3.464999999999999858e+01,-4.245000000000000284e+01,-2.032799999999999940e+01
3.420000000000000284e+01,-4.214999999999999858e+01,-1.984400000000000119e+01
3.479999999999999716e+01,-4.245000000000000284e+01,-1.911799999999999855e+01
3.434899999999999665e+01,-4.229999999999999716e+01,-2.008500000000000085e+01
3.464999999999999858e+01,-4.170000000000000284e+01,-1.911799999999999855e+01
3.479999999999999716e+01,-4.229999999999999716e+01,-1.911799999999999855e+01
3.464999999999999858e+01,-4.139999999999999858e+01,-1.984400000000000119e+01
3.539999999999999858e+01,-4.229999999999999716e+01,-1.911799999999999855e+01
3.420000000000000284e+01,-4.245000000000000284e+01,-2.057000000000000028e+01
3.404999999999999716e+01,-4.184899999999999665e+01,-1.935999999999999943e+01
3.434899999999999665e+01,-4.170000000000000284e+01,-2.032799999999999940e+01
3.464999999999999858e+01,-4.229999999999999716e+01,-1.887600000000000122e+01
3.420000000000000284e+01,-4.154999999999999716e+01,-1.935999999999999943e+01
3.450000000000000000e+01,-4.289999999999999858e+01,-1.935999999999999943e+01
3.464999999999999858e+01,-4.214999999999999858e+01,-1.911799999999999855e+01
3.434899999999999665e+01,-4.214999999999999858e+01,-2.032799999999999940e+01
3.464999999999999858e+01,-4.229999999999999716e+01,-1.984400000000000119e+01
3.434899999999999665e+01,-4.214999999999999858e+01,-1.863400000000000034e+01
3.420000000000000284e+01,-4.245000000000000284e+01,-2.008500000000000085e+01
3.434899999999999665e+01,-4.245000000000000284e+01,-1.960200000000000031e+01
3.509899999999999665e+01,-4.245000000000000284e+01,-2.032799999999999940e+01
3.434899999999999665e+01,-4.229999999999999716e+01,-1.984400000000000119e+01
3.375000000000000000e+01,-4.200000000000000000e+01,-1.935999999999999943e+01
3.464999999999999858e+01,-4.259899999999999665e+01,-1.935999999999999943e+01
3.450000000000000000e+01,-4.214999999999999858e+01,-1.911799999999999855e+01
3.450000000000000000e+01,-4.170000000000000284e+01,-1.935999999999999943e+01
3.464999999999999858e+01,-4.229999999999999716e+01,-1.935999999999999943e+01
3.464999999999999858e+01,-4.170000000000000284e+01,-1.960200000000000031e+01
3.525000000000000000e+01,-4.275000000000000000e+01,-1.960200000000000031e+01
3.420000000000000284e+01,-4.245000000000000284e+01,-1.863400000000000034e+01
3.434899999999999665e+01,-4.184899999999999665e+01,-2.032799999999999940e+01
3.450000000000000000e+01,-4.170000000000000284e+01,-1.935999999999999943e+01
3.450000000000000000e+01,-4.289999999999999858e+01,-1.960200000000000031e+01
3.495000000000000284e+01,-4.214999999999999858e+01,-2.057000000000000028e+01
3.434899999999999665e+01,-4.259899999999999665e+01,-1.887600000000000122e+01
3.389999999999999858e+01,-4.200000000000000000e+01,-2.008500000000000085e+01
3.434899999999999665e+01,-4.304999999999999716e+01,-2.129599999999999937e+01
3.464999999999999858e+01,-4.229999999999999716e+01,-1.839099999999999824e+01
3.389999999999999858e+01,-4.229999999999999716e+01,-1.984400000000000119e+01
3.404999999999999716e+01,-4.214999999999999858e+01,-2.008500000000000085e+01
3.434899999999999665e+01,-4.214999999999999858e+01,-1.984400000000000119e+01
3.464999999999999858e+01,-4.184899999999999665e+01,-1.839099999999999824e+01
3.464999999999999858e+01,-4.245000000000000284e+01,-1.935999999999999943e+01
3.359899999999999665e+01,-4.200000000000000000e+01,-1.984400000000000119e+01
3.479999999999999716e+01,-4.245000000000000284e+01,-2.008500000000000085e+01
3.479999999999999716e+01,-4.259899999999999665e+01,-1.935999999999999943e+01
3.404999999999999716e+01,-4.259899999999999665e+01,-1.911799999999999855e+01
3.450000000000000000e+01,-4.275000000000000000e+01,-1.935999999999999943e+01
3.479999999999999716e+01,-4.289999999999999858e+01,-2.081200000000000117e+01
3.464999999999999858e+01,-4.289999999999999858e+01,-2.032799999999999940e+01
3.420000000000000284e+01,-4.214999999999999858e+01,-1.887600000000000122e+01
3.464999999999999858e+01,-4.275000000000000000e+01,-2.008500000000000085e+01
3.450000000000000000e+01,-4.245000000000000284e+01,-1.935999999999999943e+01
3.464999999999999858e+01,-4.214999999999999858e+01,-2.008500000000000085e+01
3.450000000000000000e+01,-4.304999999999999716e+01,-1.911799999999999855e+01
3.434899999999999665e+01,-4.214999999999999858e+01,-1.935999999999999943e+01
3.450000000000000000e+01,-4.229999999999999716e+01,-2.008500000000000085e+01
3.389999999999999858e+01,-4.170000000000000284e+01,-1.911799999999999855e+01
3.464999999999999858e+01,-4.245000000000000284e+01,-1.984400000000000119e+01
3.420000000000000284e+01,-4.245000000000000284e+01,-2.032799999999999940e+01
3.509899999999999665e+01,-4.259899999999999665e+01,-1.887600000000000122e+01
3.420000000000000284e+01,-4.259899999999999665e+01,-1.984400000000000119e+01
3.434899999999999665e+01,-4.214999999999999858e+01,-1.935999999999999943e+01
3.404999999999999716e+01,-4.200000000000000000e+01,-1.960200000000000031e+01
3.420000000000000284e+01,-4.184899999999999665e+01,-1.887600000000000122e+01
3.420000000000000284e+01,-4.200000000000000000e+01,-1.911799999999999855e+01
3.420000000000000284e+01,-4.200000000000000000e+01,-2.057000000000000028e+01
3.420000000000000284e+01,-4.200000000000000000e+01,-1.935999999999999943e+01
3.450000000000000000e+01,-4.259899999999999665e+01,-2.032799999999999940e+01
3.434899999999999665e+01,-4.154999999999999716e+01,-2.008500000000000085e+01
3.450000000000000000e+01,-4.200000000000000000e+01,-1.911799999999999855e+01
3.464999999999999858e+01,-4.245000000000000284e+01,-2.032799999999999940e+01
3.464999999999999858e+01,-4.245000000000000284e+01,-1.984400000000000119e+01
3.420000000000000284e+01,-4.214999999999999858e+01,-1.984400000000000119e+01
3.420000000000000284e+01,-4.170000000000000284e+01,-1.911799999999999855e+01
3.495000000000000284e+01,-4.275000000000000000e+01,-2.008500000000000085e+01
3.509899999999999665e+01,-4.154999999999999716e+01,-1.863400000000000034e+01
3.539999999999999858e+01,-4.200000000000000000e+01,-1.984400000000000119e+01
3.434899999999999665e+01,-4.184899999999999665e+01,-1.960200000000000031e+01
3.420000000000000284e+01,-4.139999999999999858e+01,-1.984400000000000119e+01
3.464999999999999858e+01,-4.259899999999999665e+01,-2.008500000000000085e+01
3.495000000000000284e+01,-4.214999999999999858e+01,-1.911799999999999855e+01
3.434899999999999665e+01,-4.214999999999999858e+01,-1.960200000000000031e+01
3.479999999999999716e+01,-4.229999999999999716e+01,-1.887600000000000122e+01
3.464999999999999858e+01,-4.184899999999999665e+01,-1.911799999999999855e+01
3.464999999999999858e+01,-4.170000000000000284e+01,-2.008500000000000085e+01
3.434899999999999665e+01,-4.259899999999999665e+01,-2.008500000000000085e+01
3.434899999999999665e+01,-4.184899999999999665e+01,-1.863400000000000034e+01
3.479999999999999716e+01,-4.214999999999999858e+01,-1.984400000000000119e+01
3.479999999999999716e+01,-4.245000000000000284e+01,-2.057000000000000028e+01
3.479999999999999716e+01,-4.259899999999999665e+01,-1.863400000000000034e+01
3.434899999999999665e+01,-4.214999999999999858e+01,-1.887600000000000122e+01
3.450000000000000000e+01,-4.259899999999999665e+01,-1.960200000000000031e+01
3.464999999999999858e+01,-4.214999999999999858e+01,-1.935999999999999943e+01
3.420000000000000284e+01,-4.259899999999999665e+01,-1.887600000000000122e+01
3.450000000000000000e+01,-4.259899999999999665e+01,-1.984400000000000119e+01
3.464999999999999858e+01,-4.229999999999999716e+01,-1.863400000000000034e+01
3.420000000000000284e+01,-4.214999999999999858e+01,-1.839099999999999824e+01
3.404999999999999716e+01,-4.229999999999999716e+01,-1.960200000000000031e+01
3.450000000000000000e+01,-4.214999999999999858e+01,-2.032799999999999940e+01
3.464999999999999858e+01,-4.214999999999999858e+01,-1.887600000000000122e+01
3.450000000000000000e+01,-4.245000000000000284e+01,-1.863400000000000034e+01
3.375000000000000000e+01,-4.214999999999999858e+01,-1.960200000000000031e+01
3.495000000000000284e+01,-4.184899999999999665e+01,-1.935999999999999943e+01
3.570000000000000284e+01,-4.139999999999999858e+01,-2.008500000000000085e+01
3.434899999999999665e+01,-4.259899999999999665e+01,-1.935999999999999943e+01
3.404999999999999716e+01,-4.229999999999999716e+01,-2.105399999999999849e+01
3.404999999999999716e+01,-4.214999999999999858e+01,-1.960200000000000031e+01
3.420000000000000284e+01,-4.184899999999999665e+01,-1.839099999999999824e+01
3.434899999999999665e+01,-4.214999999999999858e+01,-1.960200000000000031e+01
3.525000000000000000e+01,-4.200000000000000000e+01,-1.984400000000000119e+01
3.450000000000000000e+01,-4.200000000000000000e+01,-1.960200000000000031e+01
3.420000000000000284e+01,-4.229999999999999716e+01,-2.057000000000000028e+01
3.404999999999999716e+01,-4.259899999999999665e+01,-2.032799999999999940e+01
3.450000000000000000e+01,-4.259899999999999665e+01,-1.984400000000000119e+01
3.450000000000000000e+01,-4.214999999999999858e+01,-1.960200000000000031e+01
3.464999999999999858e+01,-4.154999999999999716e+01,-1.960200000000000031e+01
3.434899999999999665e+01,-4.170000000000000284e+01,-2.081200000000000117e+01
3.479999999999999716e+01,-4.275000000000000000e+01,-1.887600000000000122e+01
3.464999999999999858e+01,-4.245000000000000284e+01,-1.935999999999999943e+01
3.420000000000000284e+01,-4.245000000000000284e+01,-1.984400000000000119e+01
3.420000000000000284e+01,-4.200000000000000000e+01,-1.911799999999999855e+01
3.389999999999999858e+01,-4.245000000000000284e+01,-2.008500000000000085e+01
3.450000000000000000e+01,-4.170000000000000284e+01,-2.008500000000000085e+01
3.464999999999999858e+01,-4.154999999999999716e+01,-2.057000000000000028e+01
3.464999999999999858e+01,-4.229999999999999716e+01,-1.887600000000000122e+01
3.509899999999999665e+01,-4.259899999999999665e+01,-1.911799999999999855e+01
3.464999999999999858e+01,-4.170000000000000284e+01,-2.057000000000000028e+01
3.495000000000000284e+01,-4.214999999999999858e+01,-1.863400000000000034e+01
3.389999999999999858e+01,-4.275000000000000000e+01,-1.984400000000000119e+01
3.464999999999999858e+01,-4.245000000000000284e+01,-1.935999999999999943e+01
3.434899999999999665e+01,-4.304999999999999716e+01,-2.008500000000000085e+01
3.495000000000000284e+01,-4.200000000000000000e+01,-1.887600000000000122e+01
3.464999999999999858e+01,-4.259899999999999665e+01,-1.984400000000000119e+01
3.495000000000000284e+01,-4.229999999999999716e+01,-2.008500000000000085e+01
3.434899999999999665e+01,-4.245000000000000284e+01,-1.935999999999999943e+01
3.434899999999999665e+01,-4.289999999999999858e+01,-1.935999999999999943e+01
3.464999999999999858e+01,-4.214999999999999858e+01,-2.008500000000000085e+01
3.450000000000000000e+01,-4.200000000000000000e+01,-1.887600000000000122e+01
3.420000000000000284e+01,-4.214999999999999858e+01,-1.960200000000000031e+01
3.464999999999999858e+01,-4.184899999999999665e+01,-1.960200000000000031e+01
3.375000000000000000e+01,-4.200000000000000000e+01,-2.008500000000000085e+01
