Bx_uT,By_uT,Bz_uT
6.494899999999999807e+01,-3.659899999999999665e+01,-3.920400000000000063e+01
6.584999999999999432e+01,-3.750000000000000000e+01,-3.992900000000000205e+01
6.629999999999999716e+01,-3.720000000000000284e+01,-4.017099999999999937e+01
6.584999999999999432e+01,-3.720000000000000284e+01,-4.017099999999999937e+01
6.569899999999999807e+01,-3.764999999999999858e+01,-3.920400000000000063e+01
6.479999999999999716e+01,-3.764999999999999858e+01,-4.017099999999999937e+01
6.525000000000000000e+01,-3.645000000000000284e+01,-3.920400000000000063e+01
6.584999999999999432e+01,-3.704999999999999716e+01,-3.968800000000000239e+01
6.554999999999999716e+01,-3.629999999999999716e+01,-3.896099999999999852e+01
6.600000000000000000e+01,-3.659899999999999665e+01,-3.920400000000000063e+01
6.569899999999999807e+01,-3.734899999999999665e+01,-3.968800000000000239e+01
6.525000000000000000e+01,-3.750000000000000000e+01,-3.871999999999999886e+01
6.615000000000000568e+01,-3.645000000000000284e+01,-4.114000000000000057e+01
6.509999999999999432e+01,-3.704999999999999716e+01,-3.823599999999999710e+01
6.554999999999999716e+01,-3.629999999999999716e+01,-3.944599999999999795e+01
6.569899999999999807e+01,-3.629999999999999716e+01,-3.896099999999999852e+01
6.600000000000000000e+01,-3.675000000000000000e+01,-3.920400000000000063e+01
6.569899999999999807e+01,-3.720000000000000284e+01,-3.944599999999999795e+01
6.584999999999999432e+01,-3.720000000000000284e+01,-3.968800000000000239e+01
6.569899999999999807e+01,-3.645000000000000284e+01,-3.968800000000000239e+01
6.600000000000000000e+01,-3.779999999999999716e+01,-3.968800000000000239e+01
6.450000000000000000e+01,-3.750000000000000000e+01,-3.968800000000000239e+01
6.540000000000000568e+01,-3.750000000000000000e+01,-3.968800000000000239e+01
6.615000000000000568e+01,-3.734899999999999665e+01,-3.992900000000000205e+01
6.554999999999999716e+01,-3.675000000000000000e+01,-3.896099999999999852e+01
6.569899999999999807e+01,-3.659899999999999665e+01,-3.920400000000000063e+01
6.525000000000000000e+01,-3.795000000000000284e+01,-3.920400000000000063e+01
6.629999999999999716e+01,-3.675000000000000000e+01,-3.920400000000000063e+01
6.479999999999999716e+01,-3.704999999999999716e+01,-3.920400000000000063e+01
6.554999999999999716e+01,-3.764999999999999858e+01,-3.920400000000000063e+01
6.494899999999999807e+01,-3.795000000000000284e+01,-3.896099999999999852e+01
6.525000000000000000e+01,-3.629999999999999716e+01,-3.896099999999999852e+01
6.600000000000000000e+01,-3.629999999999999716e+01,-3.920400000000000063e+01
6.615000000000000568e+01,-3.734899999999999665e+01,-3.871999999999999886e+01
6.644899999999999807e+01,-3.764999999999999858e+01,-3.944599999999999795e+01
6.629999999999999716e+01,-3.795000000000000284e+01,-3.944599999999999795e+01
6.584999999999999432e+01,-3.734899999999999665e+01,-3.944599999999999795e+01
6.509999999999999432e+01,-3.795000000000000284e+01,-3.944599999999999795e+01
6.569899999999999807e+01,-3.689999999999999858e+01,-4.041400000000000148e+01
6.540000000000000568e+01,-3.704999999999999716e+01,-3.871999999999999886e+01
6.540000000000000568e+01,-3.734899999999999665e+01,-3.968800000000000239e+01
6.569899999999999807e+01,-3.645000000000000284e+01,-3.968800000000000239e+01
6.600000000000000000e+01,-3.704999999999999716e+01,-3.968800000000000239e+01
6.479999999999999716e+01,-3.689999999999999858e+01,-3.968800000000000239e+01
6.615000000000000568e+01,-3.764999999999999858e+01,-3.847800000000000153e+01
6.644899999999999807e+01,-3.689999999999999858e+01,-3.920400000000000063e+01
6.494899999999999807e+01,-3.704999999999999716e+01,-3.920400000000000063e+01
6.540000000000000568e+01,-3.629999999999999716e+01,-4.065599999999999881e+01
6.569899999999999807e+01,-3.720000000000000284e+01,-3.992900000000000205e+01
6.584999999999999432e+01,-3.689999999999999858e+01,-3.992900000000000205e+01
6.525000000000000000e+01,-3.645000000000000284e+01,-3.968800000000000239e+01
6.584999999999999432e+01,-3.764999999999999858e+01,-3.847800000000000153e+01
6.615000000000000568e+01,-3.720000000000000284e+01,-3.944599999999999795e+01
6.569899999999999807e+01,-3.689999999999999858e+01,-3.920400000000000063e+01
6.584999999999999432e+01,-3.600000000000000000e+01,-3.823599999999999710e+01
6.569899999999999807e+01,-3.734899999999999665e+01,-3.896099999999999852e+01
6.554999999999999716e+01,-3.795000000000000284e+01,-3.799399999999999977e+01
6.509999999999999432e+01,-3.734899999999999665e+01,-3.920400000000000063e+01
6.525000000000000000e+01,-3.720000000000000284e+01,-3.992900000000000205e+01
6.569899999999999807e+01,-3.720000000000000284e+01,-3.920400000000000063e+01
6.434999999999999432e+01,-3.629999999999999716e+01,-3.896099999999999852e+01
6.479999999999999716e+01,-3.734899999999999665e+01,-3.920400000000000063e+01
6.509999999999999432e+01,-3.750000000000000000e+01,-3.992900000000000205e+01
6.525000000000000000e+01,-3.734899999999999665e+01,-3.944599999999999795e+01
6.554999999999999716e+01,-3.720000000000000284e+01,-3.944599999999999795e+01
6.569899999999999807e+01,-3.675000000000000000e+01,-3.920400000000000063e+01
6.554999999999999716e+01,-3.704999999999999716e+01,-3.799399999999999977e+01
6.509999999999999432e+01,-3.750000000000000000e+01,-3.896099999999999852e+01
6.584999999999999432e+01,-3.704999999999999716e+01,-3.871999999999999886e+01
6.554999999999999716e+01,-3.675000000000000000e+01,-3.896099999999999852e+01
6.525000000000000000e+01,-3.750000000000000000e+01,-3.896099999999999852e+01
6.569899999999999807e+01,-3.720000000000000284e+01,-3.871999999999999886e+01
6.615000000000000568e+01,-3.750000000000000000e+01,-3.944599999999999795e+01
6.525000000000000000e+01,-3.704999999999999716e+01,-3.992900000000000205e+01
6.644899999999999807e+01,-3.750000000000000000e+01,-3.871999999999999886e+01
6.569899999999999807e+01,-3.659899999999999665e+01,-3.968800000000000239e+01
6.540000000000000568e+01,-3.689999999999999858e+01,-3.920400000000000063e+01
6.569899999999999807e+01,-3.675000000000000000e+01,-3.871999999999999886e+01
6.584999999999999432e+01,-3.704999999999999716e+01,-3.968800000000000239e+01
6.540000000000000568e+01,-3.750000000000000000e+01,-3.968800000000000239e+01
6.629999999999999716e+01,-3.704999999999999716e+01,-3.944599999999999795e+01
6.525000000000000000e+01,-3.795000000000000284e+01,-3.944599999999999795e+01
6.525000000000000000e+01,-3.750000000000000000e+01,-3.992900000000000205e+01
6.584999999999999432e+01,-3.734899999999999665e+01,-3.823599999999999710e+01
6.584999999999999432e+01,-3.750000000000000000e+01,-3.896099999999999852e+01
6.540000000000000568e+01,-3.720000000000000284e+01,-3.847800000000000153e+01
6.615000000000000568e+01,-3.720000000000000284e+01,-4.041400000000000148e+01
6.615000000000000568e+01,-3.720000000000000284e+01,-3.944599999999999795e+01
6.525000000000000000e+01,-3.734899999999999665e+01,-3.944599999999999795e+01
6.479999999999999716e+01,-3.734899999999999665e+01,-3.944599999999999795e+01
6.629999999999999716e+01,-3.720000000000000284e+01,-3.968800000000000239e+01
6.465000000000000568e+01,-3.689999999999999858e+01,-3.968800000000000239e+01
6.525000000000000000e+01,-3.764999999999999858e+01,-3.920400000000000063e+01
6.584999999999999432e+01,-3.689999999999999858e+01,-3.799399999999999977e+01
6.569899999999999807e+01,-3.795000000000000284e+01,-3.944599999999999795e+01
6.540000000000000568e+01,-3.734899999999999665e+01,-3.944599999999999795e+01
6.569899999999999807e+01,-3.689999999999999858e+01,-3.896099999999999852e+01
6.569899999999999807e+01,-3.704999999999999716e+01,-3.992900000000000205e+01
6.584999999999999432e+01,-3.675000000000000000e+01,-3.847800000000000153e+01
6.525000000000000000e+01,-3.675000000000000000e+01,-3.944599999999999795e+01
6.525000000000000000e+01,-3.734899999999999665e+01,-4.017099999999999937e+01
6.584999999999999432e+01,-3.764999999999999858e+01,-4.017099999999999937e+01
6.584999999999999432e+01,-3.750000000000000000e+01,-3.944599999999999795e+01
6.569899999999999807e+01,-3.704999999999999716e+01,-3.992900000000000205e+01
6.525000000000000000e+01,-3.704999999999999716e+01,-4.017099999999999937e+01
6.600000000000000000e+01,-3.704999999999999716e+01,-3.992900000000000205e+01
6.584999999999999432e+01,-3.675000000000000000e+01,-3.896099999999999852e+01
6.554999999999999716e+01,-3.750000000000000000e+01,-3.871999999999999886e+01
6.554999999999999716e+01,-3.750000000000000000e+01,-3.920400000000000063e+01
6.584999999999999432e+01,-3.689999999999999858e+01,-3.896099999999999852e+01
6.540000000000000568e+01,-3.720000000000000284e+01,-3.992900000000000205e+01
6.554999999999999716e+01,-3.704999999999999716e+01,-3.944599999999999795e+01
6.569899999999999807e+01,-3.734899999999999665e+01,-3.896099999999999852e+01
6.629999999999999716e+01,-3.720000000000000284e+01,-4.041400000000000148e+01
6.525000000000000000e+01,-3.734899999999999665e+01,-3.871999999999999886e+01
6.615000000000000568e+01,-3.734899999999999665e+01,-3.847800000000000153e+01
6.509999999999999432e+01,-3.720000000000000284e+01,-3.944599999999999795e+01
6.525000000000000000e+01,-3.704999999999999716e+01,-3.968800000000000239e+01
6.479999999999999716e+01,-3.645000000000000284e+01,-3.992900000000000205e+01
6.509999999999999432e+01,-3.734899999999999665e+01,-3.871999999999999886e+01
6.584999999999999432e+01,-3.734899999999999665e+01,-4.017099999999999937e+01
6.644899999999999807e+01,-3.750000000000000000e+01,-3.944599999999999795e+01
6.540000000000000568e+01,-3.704999999999999716e+01,-3.944599999999999795e+01
6.615000000000000568e+01,-3.720000000000000284e+01,-3.896099999999999852e+01
6.554999999999999716e+01,-3.689999999999999858e+01,-3.823599999999999710e+01
6.629999999999999716e+01,-3.779999999999999716e+01,-3.920400000000000063e+01
6.584999999999999432e+01,-3.720000000000000284e+01,-3.944599999999999795e+01
6.525000000000000000e+01,-3.764999999999999858e+01,-4.017099999999999937e+01
6.615000000000000568e+01,-3.689999999999999858e+01,-3.920400000000000063e+01
6.509999999999999432e+01,-3.704999999999999716e+01,-4.041400000000000148e+01
6.569899999999999807e+01,-3.689999999999999858e+01,-3.920400000000000063e+01
6.584999999999999432e+01,-3.764999999999999858e+01,-4.041400000000000148e+01
6.525000000000000000e+01,-3.704999999999999716e+01,-3.968800000000000239e+01
6.600000000000000000e+01,-3.750000000000000000e+01,-3.968800000000000239e+01
6.525000000000000000e+01,-3.734899999999999665e+01,-3.992900000000000205e+01
6.615000000000000568e+01,-3.689999999999999858e+01,-3.944599999999999795e+01
6.540000000000000568e+01,-3.689999999999999858e+01,-3.920400000000000063e+01
6.584999999999999432e+01,-3.704999999999999716e+01,-3.944599999999999795e+01
6.554999999999999716e+01,-3.704999999999999716e+01,-3.896099999999999852e+01
6.629999999999999716e+01,-3.720000000000000284e+01,-3.920400000000000063e+01
6.554999999999999716e+01,-3.689999999999999858e+01,-3.920400000000000063e+01
6.554999999999999716e+01,-3.720000000000000284e+01,-3.823599999999999710e+01
6.540000000000000568e+01,-3.795000000000000284e+01,-3.920400000000000063e+01
6.569899999999999807e+01,-3.764999999999999858e+01,-3.871999999999999886e+01
6.600000000000000000e+01,-3.689999999999999858e+01,-4.041400000000000148e+01
6.540000000000000568e+01,-3.689999999999999858e+01,-3.847800000000000153e+01
6.629999999999999716e+01,-3.689999999999999858e+01,-4.017099999999999937e+01
6.540000000000000568e+01,-3.689999999999999858e+01,-3.847800000000000153e+01
6.600000000000000000e+01,-3.645000000000000284e+01,-3.944599999999999795e+01
6.690000000000000568e+01,-3.734899999999999665e+01,-3.871999999999999886e+01
6.615000000000000568e+01,-3.689999999999999858e+01,-3.920400000000000063e+01
6.540000000000000568e+01,-3.720000000000000284e+01,-4.065599999999999881e+01
6.569899999999999807e+01,-3.720000000000000284e+01,-3.920400000000000063e+01
6.569899999999999807e+01,-3.720000000000000284e+01,-3.992900000000000205e+01
6.584999999999999432e+01,-3.764999999999999858e+01,-4.017099999999999937e+01
6.554999999999999716e+01,-3.734899999999999665e+01,-3.896099999999999852e+01
6.525000000000000000e+01,-3.675000000000000000e+01,-3.992900000000000205e+01
6.615000000000000568e+01,-3.734899999999999665e+01,-4.017099999999999937e+01
6.569899999999999807e+01,-3.734899999999999665e+01,-3.920400000000000063e+01
6.659999999999999432e+01,-3.629999999999999716e+01,-3.871999999999999886e+01
6.540000000000000568e+01,-3.704999999999999716e+01,-4.017099999999999937e+01
6.509999999999999432e+01,-3.720000000000000284e+01,-3.968800000000000239e+01
6.615000000000000568e+01,-3.675000000000000000e+01,-4.017099999999999937e+01
6.615000000000000568e+01,-3.704999999999999716e+01,-3.992900000000000205e+01
6.615000000000000568e+01,-3.720000000000000284e+01,-3.992900000000000205e+01
6.540000000000000568e+01,-3.734899999999999665e+01,-3.944599999999999795e+01
6.569899999999999807e+01,-3.659899999999999665e+01,-3.968800000000000239e+01
6.465000000000000568e+01,-3.809899999999999665e+01,-4.041400000000000148e+01
